	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	pbqc_test_data	pbQC001	pbQC002	pbQC003	pbQC004	pbQC005
426	166.054142178829	166.054135182632	166.054261044057	1033.58	1021.22	1033.65	3	3	30221.87890625	32669.689453125	32793.6953125	NA	NA
265	128.035413179515	128.035350011566	128.035496253475	1035.57	1031.53	1045.98	5	5	1023746.8125	967091.5625	939328.5	728531.5	713493.8125
706	249.97530701986	249.975259575056	249.975342308537	1042.75	1033.65	1045.98	4	4	109636.3203125	109074.4296875	NA	114304.1796875	109979.7734375
89	72.9696954553696	72.9696712682883	72.9697337911289	1043.77	1041.73	1054.18	3	3	NA	113380.453125	NA	97719.9609375	37303.828125
36	62.997370868315	62.9973391093865	62.9973845581719	1044.825	1041.85	1051.98	4	4	63443.29296875	63501.21484375	61846.7265625	64657.46484375	NA
242	116.959611052193	116.959468934078	116.959686641024	1048.03	1037.68	1056.08	3	3	NA	NA	110512.375	94608.453125	34594.8828125
995	338.815816639793	338.815799231997	338.815834047589	1053.025	1049.98	1056.07	2	2	NA	4480.24560546875	4959.9501953125	NA	NA
1206	436.773994533668	436.773457944816	436.77453112252	1055.125	1054.18	1056.07	2	2	NA	8441.89453125	NA	NA	5415.080078125
1088	374.772873591297	374.772869439637	374.772877742957	1057.13	1052.03	1062.23	2	2	NA	NA	12354.837890625	9314.8046875	NA
863	292.827174030948	292.827133678565	292.827397609398	1058.12	1052.03	1066.33	3	3	NA	8039.7333984375	8665.2158203125	7844.25	NA
948	336.817066144287	336.817026098718	336.817239258783	1058.12	1052.03	1064.28	3	3	NA	14350.587890625	15064.318359375	12344.755859375	NA
765	255.23295330647	255.232877945449	255.23302866749	1059.21	1056.2	1062.22	2	2	12706.4931640625	9033.5361328125	NA	NA	NA
1235	444.971812905909	444.971490895256	444.971877716029	1060.23	1058.25	1068.37	3	3	3814.20092773438	3550.21557617188	3168.50634765625	NA	NA
289	130.087536463073	130.087487889419	130.087604764617	1060.235	1058.18	1070.43	4	4	1961774.875	1424903.25	1181691.625	865295.25	NA
292	131.090724914647	131.090671683314	131.090788803633	1060.235	1058.18	1070.43	4	4	125280.4375	91267.9765625	76113.765625	58883.625	NA
308	136.107497363469	136.107416047585	136.107576141889	1060.235	1058.18	1070.43	4	4	252944.859375	188719.453125	156309.671875	116614.359375	NA
487	184.06160655739	184.061460228698	184.061702180237	1060.3	1060.23	1064.27	3	3	10762.662109375	8554.03515625	9407.4921875	NA	NA
1101	381.202680330917	381.202261049883	381.202989099175	1061.26	1058.18	1070.43	4	4	10253.5234375	9678.0205078125	10493.1455078125	8807.3427734375	NA
153	89.0245155770652	89.024498761588	89.0245562031637	1062.28	1060.3	1066.32	3	3	54305.90625	36566.54296875	28566.841796875	NA	NA
317	140.071858991552	140.071751348245	140.07204081258	1064.27	1058.25	1084.93	5	5	10866.4052734375	9436.625	9148.5712890625	9470.5126953125	9294
73	71.0139816065971	71.0139277372635	71.0140704339217	1067.375	1062.35	1076.58	4	4	65184.93359375	44155.4765625	40067.64453125	46324.6953125	NA
443	169.098186347458	169.098116596112	169.098268075212	1068.43	1066.45	1072.47	3	3	25687.001953125	16339.3125	16327.1962890625	NA	NA
841	283.264031617988	283.264025382339	283.264037853637	1069.46	1066.32	1072.6	2	2	11436.3193359375	8523.91796875	NA	NA	NA
526	192.026963234718	192.023682213646	192.031215138926	1075.615	1072.63	1080.67	4	4	67217.0078125	55849.6640625	NA	42141.08984375	46155.12890625
127	85.0295844790074	85.029503159437	85.0296346812983	1076.63	1074.65	1080.67	3	3	20448.78125	23475.423828125	24139.9453125	NA	NA
287	130.02285124994	130.022742489457	130.022939048553	1076.7	1074.68	1082.72	5	5	17046.8828125	19457.376953125	20657.224609375	20053.896484375	25350.939453125
9	60.993216158091	60.9931462802416	60.9934318849271	1078.62	1072.6	1097.23	5	5	181126.515625	176852.21875	168066.96875	145165.203125	76356.53125
701	249.975321823316	249.975279960247	249.975366095611	1078.685	1076.63	1086.84	4	4	112516.328125	111997.5234375	107388.1484375	107929.8046875	NA
269	129.019566878088	129.019418982175	129.019645542522	1078.75	1074.68	1082.72	5	5	281993.4375	304798.65625	349512.03125	334709.3125	351993.125
501	191.020104076072	191.020026109286	191.020122265185	1078.75	1074.68	1082.72	5	5	506271.46875	578873.9375	641641.25	667376.625	678041.625
673	248.973280349197	248.973224061627	248.97330349872	1079.71	1074.58	1086.84	4	4	4463587	4501108.5	4549795	4501367.5	NA
183	99.0093087415734	99.0092143458356	99.0093595853432	1080.69	1076.63	1082.72	3	3	NA	25650.7578125	27797.072265625	29694.041015625	NA
304	135.031310941881	135.031203826431	135.031433031876	1082.72	1076.63	1101.33	5	5	64776.33203125	49014.55859375	44041.3671875	36045.14453125	29797.76171875
97	74.0248620773014	74.0247631632132	74.0248638852224	1084.835	1080.73	1095.18	4	4	21916.173828125	16533.5625	15297.2578125	NA	15886.787109375
331	146.046170719735	146.04616214367	146.046186151237	1086.82	1080.73	1095.18	5	5	595975.3125	347764.34375	319333.375	349716.75	402228.84375
413	166.054331566268	166.05421141026	166.054348108453	1086.82	1082.85	1086.88	3	3	35444.203125	33876.6875	34522.74609375	NA	NA
499	189.040480563315	189.040453481468	189.040516924223	1091.05	1088.93	1097.09	3	3	135042.703125	NA	86277.140625	75994.1484375	NA
972	337.90528970342	337.905174072236	337.905316023904	1099.18	1097.2	1103.22	3	3	39421.89453125	38206.22265625	33122.125	NA	NA
356	154.915422058795	154.915371360372	154.915472757217	1100.21	1099.25	1101.17	2	2	18673.75390625	32694.103515625	NA	NA	NA
548	198.905083833637	198.904992281646	198.905175385628	1100.21	1097.2	1103.22	2	2	21319.673828125	36929.88671875	NA	NA	NA
844	283.264007974827	283.263946009999	283.264069939656	1100.215	1095.02	1105.41	2	2	12381.0791015625	9637.8447265625	NA	NA	NA
1015	339.903358890904	339.903195765574	339.903493625883	1101.2	1097.2	1113.49	4	4	18432.587890625	16305.0341796875	14679.5849609375	14639.8134765625	NA
290	130.087530909219	130.087525419842	130.087579025105	1103.22	1097.2	1121.84	5	5	659592.6875	501444.75	412981.40625	339497.46875	262919.15625
291	131.090555930037	131.090491861998	131.090788979616	1103.22	1099.18	1123.89	5	5	41893.109375	35977.41015625	30601.90625	24970.8046875	18404.400390625
92	72.9697177343176	72.9696904659636	72.9697450026715	1104.255	1103.24	1105.27	2	2	NA	118569.828125	NA	98998.6484375	NA
867	292.827386644257	292.827310025763	292.827543162564	1105.27	1097.13	1113.49	3	3	NA	8813.8203125	7985.33837890625	6603.78125	NA
950	336.817162091271	336.816954547745	336.817190714574	1105.27	1099.18	1111.44	3	3	NA	14876.0283203125	13444.353515625	12008.9033203125	NA
999	338.816003907904	338.81595412527	338.816053690539	1106.33	1101.24	1111.42	2	2	NA	5771.36767578125	4374.1142578125	NA	NA
49	62.9973490180784	62.9973441613068	62.9974409699978	1107.34	1101.17	1109.43	3	3	NA	62659.84765625	59545.5703125	61251.984375	NA
152	89.0244816752941	89.0244805873367	89.0245217365443	1107.35	1103.35	1117.59	4	4	68208.296875	52656.609375	42315.546875	36630.9140625	NA
217	113.024571996964	113.024375483116	113.024724075858	1107.35	1089.03	1130.04	6	5	32933.08984375	24369.490234375	25158.841796875	16657.1484375	8637.4833984375
1343	560.874267201064	560.874086726007	560.874450543059	1107.35	1103.35	1117.59	4	4	30355.45703125	27593.791015625	23602.73046875	23618.41015625	NA
1083	374.772873288195	374.772820840986	374.772925735405	1107.36	1103.28	1111.44	2	2	NA	NA	9495.5859375	10127.87890625	NA
76	71.0139568137252	71.0138903531615	71.0140405097956	1109.37	1103.35	1130.04	5	5	97078.7734375	77311.640625	66223.1171875	57853.09765625	47606.5859375
1362	562.872555684264	562.87215562926	562.872614725662	1109.37	1103.35	1125.94	5	5	13433.0751953125	12470.7568359375	11086.466796875	10977.734375	11680.5673828125
640	238.859606641653	238.859548163776	238.859665119531	1109.38	1105.27	1113.49	2	2	NA	9251.3671875	NA	6146.8369140625	NA
1205	436.773852984158	436.773387243743	436.773980020406	1109.39	1105.27	1119.79	3	3	NA	8750.98828125	NA	8439.9638671875	6237.86962890625
340	149.04596769763	149.045906340779	149.046131081826	1111.42	1107.39	1130.04	5	5	45156.59765625	41993.1171875	36069.7421875	30233.158203125	23636.240234375
1241	444.972333372227	444.971782154024	444.97288459043	1111.485	1107.45	1115.52	2	2	3663.23559570312	3758.44482421875	NA	NA	NA
722	249.975305676465	249.975298471711	249.975312881218	1117.655	1113.47	1121.84	2	2	NA	103097.5234375	NA	NA	103580.90625
339	148.04398608584	148.043916432528	148.044019406086	1121.67	1115.66	1138.24	5	5	536014.5625	386914.71875	334936.15625	279452.40625	196989.734375
527	192.033403360487	192.033397728581	192.033408992394	1127.895	1125.91	1129.88	2	2	67721.3828125	40667.63671875	NA	NA	NA
342	151.026292034616	151.026145369309	151.026359636641	1129.88	1121.81	1144.39	5	5	2045191.25	1841557.125	1681016	1493979	1383715
343	152.029155254639	152.028988409767	152.029168880604	1129.88	1121.81	1144.39	5	5	117213.9140625	114911.71875	101058.2109375	87680.2578125	81692.59375
54	62.9974931652508	62.9974282178559	62.9975581126456	1144.325	1142.31	1146.34	2	2	61958.1953125	NA	62684.26171875	NA	NA
121	81.0459853245276	81.0458479043485	81.0461227447068	1145.35	1144.29	1146.41	2	2	14275.650390625	NA	9785.5107421875	NA	NA
154	89.0245547156429	89.0245143642838	89.0245950670019	1145.35	1144.36	1146.34	2	2	37592.90234375	NA	20871.7421875	NA	NA
682	248.973322974721	248.973262530251	248.973326732831	1146.41	1144.29	1156.54	3	3	4105898.25	NA	3970512.75	4018841	NA
828	283.26400275187	283.263910306234	283.264095197507	1147.37	1146.28	1148.46	2	2	12733.4580078125	9061.39453125	NA	NA	NA
322	142.051293547245	142.051205183111	142.051381911379	1147.4	1146.41	1148.39	2	2	9732.5537109375	NA	6408.1083984375	NA	NA
717	249.975351441846	249.975287564856	249.975415318836	1147.4	1146.41	1148.39	2	2	102287.03125	NA	95958.7578125	NA	NA
20	60.9932195044892	60.9931162314529	60.9932449291595	1148.39	1146.41	1156.53	3	3	61715.0625	123530.6015625	106049.78125	NA	NA
1016	339.903437368209	339.90343034681	339.903550167349	1148.39	1146.41	1152.43	3	3	14732.697265625	16239.29296875	12746.380859375	NA	NA
185	100.040606048002	100.040544065962	100.040743309188	1148.395	1146.34	1158.59	4	4	29639.353515625	19341.26171875	18736.412109375	17362.34375	NA
974	337.905266735111	337.905230902046	337.905370748476	1148.46	1148.39	1154.48	3	3	33583.16796875	32073.212890625	26864.841796875	NA	NA
584	220.082850205773	220.082692432981	220.083025943048	1150.38	1146.34	1168.99	5	5	17833.904296875	10022.7265625	11528.01953125	9823.4091796875	8794.8681640625
87	72.9698487604842	72.9698173611724	72.969880159796	1150.41	1150.38	1150.44	2	2	NA	122728.984375	103242.046875	NA	NA
191	101.024617403792	101.024541030922	101.024682780537	1150.41	1146.41	1160.64	4	4	22533.9921875	15975.630859375	15247.544921875	14133.3583984375	NA
182	99.0091992795726	99.0088937875803	99.009274111868	1150.445	1148.39	1162.69	4	4	33956.625	26645.595703125	20481.66796875	21155.87109375	NA
458	173.009097573767	173.008994616522	173.009256445378	1150.445	1148.39	1160.64	4	4	35374.3203125	16610.96875	15777.859375	13053.9755859375	NA
547	198.905064188354	198.904918563142	198.905209813567	1150.445	1150.38	1150.51	2	2	12658.9521484375	34108.82421875	NA	NA	NA
1361	562.872475352884	562.872421642907	562.872752488385	1150.445	1148.39	1160.64	4	4	13146.681640625	13345.8671875	10207.0380859375	10355.46484375	NA
71	71.0140010750005	71.0139055466922	71.0140504671812	1150.51	1150.44	1154.48	3	3	22535.857421875	15713.3203125	14441.9521484375	NA	NA
1340	560.874350799635	560.874185735215	560.874525591388	1151.47	1148.39	1160.64	4	4	28312.6953125	25989.05859375	22582.966796875	22274.986328125	NA
212	112.988378349409	112.98832392508	112.988588189069	1152.43	1148.46	1173.09	5	5	24222.279296875	21724.6484375	16502.775390625	15949.443359375	13347.3818359375
821	283.078139688137	283.077986507085	283.078344951826	1152.43	1146.34	1168.99	5	5	68569.078125	21966.22265625	25636.4453125	28339.484375	20215.09375
610	236.004761685172	236.004753553403	236.00476981694	1152.495	1150.51	1154.48	2	2	13276.7021484375	8397.412109375	NA	NA	NA
271	129.019427092077	129.019369448438	129.019448690909	1154.48	1150.44	1173.09	5	5	66329.9609375	45642.86328125	44387.38671875	44976.765625	28305.34375
956	336.817123184221	336.817106223866	336.817140144576	1154.485	1150.38	1158.59	2	2	NA	14154.8583984375	NA	11473.3330078125	NA
993	338.815503700455	338.815431195086	338.815576205825	1154.51	1152.43	1156.59	2	2	NA	5418.7265625	3916.9150390625	NA	NA
244	116.959793779558	116.959753727061	116.959833832054	1155.54	1150.44	1160.64	2	2	NA	NA	98434.96875	83874.8046875	NA
509	191.019820750235	191.019736863284	191.019861383459	1156.53	1150.44	1171.04	5	5	103181.7578125	58867.296875	58444.953125	69607.6953125	76942.328125
60	62.9974763923925	62.997459747056	62.997493037729	1161.66	1158.59	1164.73	2	2	NA	67813.171875	NA	62624.97265625	NA
1202	436.773527318353	436.773259219285	436.773529032234	1162.69	1152.43	1166.94	3	3	NA	8820.3525390625	NA	8275.2763671875	8373.8759765625
411	166.054386283169	166.054238452751	166.054439593262	1164.79	1162.68	1164.86	3	3	52677	44935.01171875	48509.390625	NA	NA
381	160.949249990166	160.949107388089	160.949392592243	1167.95	1164.86	1171.04	2	2	17966.140625	NA	NA	NA	36759.54296875
711	249.975413669899	249.97537493699	249.975434630771	1169.935	1160.64	1181.26	4	4	98625.25	92494.1953125	NA	97573.15625	96189.4609375
685	248.973285145695	248.973268575397	248.973301715993	1173.075	1171.04	1175.11	2	2	4040310.75	NA	NA	NA	3811990
94	72.9698605301124	72.9698273959302	72.9698936642946	1173.96	1168.84	1179.08	2	2	NA	116321.171875	NA	83789.6640625	NA
473	179.056125580595	179.056036281426	179.056474542924	1175.01	1171.01	1183.2	4	4	28548.865234375	13280.720703125	14839.1328125	10599.5625	NA
826	283.264161052146	283.264031601148	283.264290503143	1182.22	1181.26	1183.18	2	2	12518.0576171875	8733.267578125	NA	NA	NA
205	105.019499956843	105.019482876381	105.019519618785	1185.23	1177.09	1191.54	5	5	3272075.5	2251050.75	2158194.5	1671347.25	1024045.25
1373	562.872297829745	562.872116115506	562.872421500886	1185.31	1175.11	1193.49	4	4	12273.23046875	12489.8681640625	9932.6083984375	NA	10160.8818359375
156	89.0246123769731	89.0245821991601	89.0246425547862	1194.55	1191.44	1197.66	2	2	30317.7734375	NA	15668.759765625	NA	NA
318	140.071828166775	140.071780996283	140.071875337267	1195.575	1195.54	1195.61	2	2	14678.384765625	NA	9606.8388671875	NA	NA
488	184.06174416079	184.061678529024	184.061768324836	1195.61	1195.54	1201.63	3	3	16913.958984375	8530.9716796875	10301.703125	NA	NA
226	116.072114276048	116.072045933763	116.072155787417	1199.58	1193.56	1218.19	5	5	840695.6875	654692.25	587677	469588.90625	315775.09375
583	220.082795558397	220.082709883973	220.082827984638	1199.58	1193.49	1209.99	5	5	19815.9296875	14118.6494140625	12800.1142578125	13509	6630.02099609375
1100	381.202412224792	381.202226656062	381.202993657569	1199.61	1195.61	1207.8	4	4	7455.0732421875	4254.79833984375	4438.83056640625	4601.45068359375	NA
187	100.04067383481	100.040569306729	100.040778362892	1199.655	1195.61	1203.7	2	2	22472.689453125	NA	NA	10649.673828125	NA
820	283.077772465739	283.077410504751	283.078152797434	1200.68	1197.59	1205.73	4	4	64073.1484375	10286.904296875	13422.087890625	15435.1826171875	NA
283	129.019383583749	129.019361388387	129.01940577911	1200.7	1199.64	1201.76	2	2	35299.38671875	NA	19985.82421875	NA	NA
256	122.085646972895	122.085600303614	122.085662506981	1201.63	1193.56	1207.8	3	3	131279.25	107671.3828125	NA	76940.765625	NA
507	191.019798957399	191.019715237174	191.019920882052	1202.72	1197.59	1207.8	4	4	50252.25390625	23323.37890625	23354.037109375	23463.45703125	NA
1237	444.972485390543	444.972344576982	444.972886423594	1203.74	1191.51	1207.78	3	3	3884.33056640625	3139.0224609375	3293.55126953125	NA	NA
1087	374.772805239928	374.772786679267	374.772823800588	1204.745	1199.64	1209.85	2	2	NA	NA	8610.005859375	8059.9208984375	NA
978	337.905304141397	337.905274175966	337.905334106828	1204.77	1203.68	1205.86	2	2	31792.69921875	30493.365234375	NA	NA	NA
1054	356.119632075756	356.119432497447	356.119831654066	1215.055	1214	1216.11	2	2	73525.8671875	NA	8703.365234375	NA	NA
306	136.033392929022	136.033346580519	136.033458949654	1216.11	1216.05	1226.25	3	3	42160.12109375	NA	19485.705078125	15815.4658203125	NA
905	302.006618179086	302.006434840837	302.006683451053	1216.11	1216.05	1220.08	3	3	83401.3515625	11744.646484375	14125.9853515625	NA	NA
115	78.9189964433591	78.9189331185116	78.9191141110938	1218.17	1212.05	1222.13	5	5	198981.25	119046.65625	112254.6484375	99237.015625	51920.66796875
120	80.916915046757	80.9168470894383	80.9170018106597	1219.135	1218.09	1222.13	4	4	205649.46875	114381.03125	113906.8203125	102788.796875	NA
674	248.973250643632	248.973182563971	248.97339596021	1220.15	1203.7	1240.75	6	5	4065638.25	4026146.5	4018998.25	3984799.25	3564654.25
707	249.975369233695	249.975321739769	249.975415552132	1220.22	1211.94	1238.7	5	5	97292.8828125	98062.2265625	97423.1171875	101112.2109375	87282.4296875
218	114.056373982526	114.05626150754	114.056431053557	1222.13	1214.07	1240.75	5	5	655559.875	493450.8125	411847.6875	338626.65625	237603.15625
301	135.03018213759	135.030102550528	135.030196967549	1222.13	1216.05	1232.55	5	5	973460.8125	394546.5	390252.09375	318638.28125	121593.7578125
602	230.986778249862	230.986685491032	230.987179856998	1228.35	1226.37	1232.38	3	3	22135.48046875	11408.9912109375	11214.3876953125	NA	NA
951	336.817004875028	336.817003507329	336.817174977353	1232.38	1228.35	1240.6	3	3	NA	10620.0068359375	9092.6142578125	9332.8193359375	NA
418	166.054345496792	166.054263641777	166.054350793879	1232.45	1230.47	1236.48	3	3	61659.25	55314.0234375	57889.15234375	NA	NA
1086	374.772900269311	374.77270218554	374.773098353083	1233.45	1228.35	1238.55	2	2	NA	NA	6842.88427734375	7121.310546875	NA
